url,data,like
https://yellotalk.co/yell/67611124,หาคนคอลครับบบ,0 0
https://yellotalk.co/yell/67611125,เจอหนุ่มอินโทรเวิร์ต ลืมไปกูก็อินโทรเวิร์ตเหมือนกัน จบล่ะ,0 0
https://yellotalk.co/yell/67611126,สุดท้ายผู้ชายคือหวังเรื่องนั้นหมดเลยอ่อ มาปุ้ปมุ่งปั้ป บอกไม่หวังๆสุดท้ายเป็นเหมือนกันหมด,3 0
https://yellotalk.co/yell/67611127,หาfwbที่หุ่นดีแบบเราครับ,0 0
https://yellotalk.co/yell/67611130,มีเตี๋ยวเรือร้านไหนแนะนำมั้ยคะ,2 0
https://yellotalk.co/yell/67611131,หาคนคุยที่มีเมตตากรุณาหน้าตาเป็นคน คนปกติของสัก1คน,0 0
https://yellotalk.co/yell/67611132,การศึกษาไทยมันยังไม่ได้ดีระดับโลกเพราะส่วนนึงคือพ่อแม่มันไม่สนใจเลี้ยง คลอดออกมาแล้วให้คนเฒ่าคนแก่เลี้ยง ละเด็กมันฟังคนแก่ที่ไหน สมัยนี้ตายายตีสั่งสอนเด็ก เด็กทันจะตีตายายคืน,0 0
https://yellotalk.co/yell/67611135,"ส่งด่วน!! ส่งไว!! 🛵💨💨 ไว้ใจ 💕""PLAYROOM"" ร้านถุงยางอนามัยแบ่งขายพร้อมส่งทุกหอเลยงับ🌟🌟#ถุงยางอนามัย เข้ากลุ่มลิ้งค์ด้านล่างได้เลยน้า👇🏻",1 0
https://yellotalk.co/yell/67611136,ใจมึงก็ตรงเกินไง ทักมาขอหุ่นกู กูถามเอาไปทำไร มันตอบมาเอาไปชักว่าวครับ กูยอมความตรงของมัน,1 0
https://yellotalk.co/yell/67611137,ใครมีดิกไทยจีน จีนไทย ให้ยืมบ้างค้าบ🙌🏻😭,1 0
https://yellotalk.co/yell/67611138,onssssมีค่าขนมให้คับ,0 0
https://yellotalk.co/yell/67611139,หาเพื่อนไว้เล่นเกม PC ครับ แต่เกมอะไรไม่รู้,0 0
https://yellotalk.co/yell/67611140,คุยจีหลุมกันครับ​ #ชายชาย,0 0
https://yellotalk.co/yell/67611141,หมีชายหาเพื่อนคุย18+ ชญ ได้หมดถ้าคุบถูกใจหมีแชร์คลิปวิจารณ์ได้,0 0
https://yellotalk.co/yell/67611142,https://www.facebook.com/share/BzBZEa1o5BjtKHeQ/?mibextid=WC7FNe,2 0
https://yellotalk.co/yell/67611143,"รับทำแบบฝึกหัดออนไลน์ Eng 1
การันตีคะแนนเต็ม บทละ15บาทค่ะ
Line @492gletm ค่ะ",0 0
https://yellotalk.co/yell/67611145,ทำยังไงให้นอนหลับ,0 0
https://yellotalk.co/yell/67611146,ชีวิตแม่งหีควยแตดๆๆ,4 0
https://yellotalk.co/yell/67611148,กล้าคุยในไอจีหลักป่ะล่ะ,4 0
https://yellotalk.co/yell/67611149,คอลนอนกัน,7 0
https://yellotalk.co/yell/67611150,บางทีมันก็เหงาเกินไปนะ,2 0
https://yellotalk.co/yell/67611151,เเหกปากร้องเพลงไม่มีมารยาทคนอื่นจะหลับจะนอนเสียงน่าฟังมากมั้ง,6 2
https://yellotalk.co/yell/67611152,บางปัส สาวอ้วน มีห้อง ไปหาได้ ยังไม่มีหนุ่มไหนยอมนัดเลย เศร้าใจ,4 0
https://yellotalk.co/yell/67611153,หาดิสสิง,1 0
https://yellotalk.co/yell/67611154,ชช เง่นอ่าา,2 0
https://yellotalk.co/yell/67611156,ญญ นัดกันค่ะ,2 0
https://yellotalk.co/yell/67611157,มึง กูติดพนัน ฟอเรก,1 0
https://yellotalk.co/yell/67611158,ผู้ส่ง😂 เราตอบ😂 ผู้ส่ง5555 เราต้องตอบไรวะ,5 0
https://yellotalk.co/yell/67611159,หาร้านหัวพอตส่งตอนี้้,1 0
https://yellotalk.co/yell/67611160,ถ้าเราอยากกลับไปคุยกับคนคุยที่เราเคยบล็อกไปว่าได้มั้ย แล้วทักยังไงดี ตอนจากก็ไม่แย่หรอก แต่เราบล็อก,6 0
https://yellotalk.co/yell/67611161,รักเเฟนมาก บอกเฉยๆ,0 0
https://yellotalk.co/yell/67611162,มีแต่คนทักว่าห้าวมาก คือนี่ก้แค่ผญตัวเร้กๆ150เซนเอง ก้ต้องปกป้องตัวเองอ่ะค่ะ😔😔,5 0
https://yellotalk.co/yell/67611163,กลับไปแหกปากที่ห้องมึงโน้นรำคาญ,6 1
https://yellotalk.co/yell/67611166,"หาที่กู้2,000ตอนนี้ค่ะ คืนพรุ่งนี้5โมง",4 0
https://yellotalk.co/yell/67611167,น้ำยันๆขวดละ 80 ส่งฟรี มีหลายรสมาก ฝนตกก็ส่งน้า 🍉💖🍃🫐💨💨,1 0
https://yellotalk.co/yell/67611168,อยากมีแฟนที่นอนจับจู๋เราทุกวันได้,2 0
https://yellotalk.co/yell/67611169,คอล    .......,2 0
https://yellotalk.co/yell/67611170,"มีกล่องสุ่ม Toptoy x Sanrio ขายนะค้าบ🎀
💭กล่องละ 650฿ ส่งฟรีทุกหอคับ",0 0
https://yellotalk.co/yell/67611172,หาคนคุยครับ,7 0
https://yellotalk.co/yell/67611173,นอนไม่หลับ,2 0
https://yellotalk.co/yell/67611174,ปลาดุกตรงสระพระตัวใหญ่ๆชื่อพี่แม็คโคร,3 0
https://yellotalk.co/yell/67611175,คุยกับคนที่จะนัดเยกัน ฟีลเพื่อนสาวเว้อ,0 0
https://yellotalk.co/yell/67611176,หา fwb ค่ะ หมีหญิง อวบๆ  ตัวเล็ก,13 0
https://yellotalk.co/yell/67611177,เปิดทินเดอร์โกล์ดคนปัดมา400 ปัดกลับไป ตอบกับสี่คน อิหยังน้อ,5 0
https://yellotalk.co/yell/67611178,หา ญ กอดๆคับ 175 60 น่ารัก,7 0
https://yellotalk.co/yell/67611181,เพื่อน ญ คุยเล่นไม่จริงโจ้กันค้าบ,3 0
https://yellotalk.co/yell/67611182,หาคนรับทำวิจัยบท 4  ขอราคาไม่สร้างบ้านงับบ❤️,2 0
https://yellotalk.co/yell/67611184,คุยหลุมไอจีกันนนนน,3 0
https://yellotalk.co/yell/67611186,กูนอย โยนความผิดเก่งมากก,1 0
https://yellotalk.co/yell/67611187,คุยกันมั้ยคะจอยๆ,10 0
https://yellotalk.co/yell/67611188,หาคนไปนั่งเล่นที่ห้องได้คับ,0 0
https://yellotalk.co/yell/67611189,ถอนwได้ถึงวันไหนงับ,1 0
https://yellotalk.co/yell/67611190,มีใครสนใจปริ้นโพลาลอยมั้ยคับเตง,0 0
https://yellotalk.co/yell/67611191,อีควัยโสดทิพ กุก็เตรียมเข้าไปเลย เบรคเกือบหน้าทิ่ม เค้าแค่ทะเลาะกันนิดหน่อย ทะเลาะกันวันเดียวมึงอย่ารีบประกาศโสดสิวะ กุก็เตรียมพุ่งอยู่แล้วด้วยไง5555555555555,0 1
https://yellotalk.co/yell/67611192,ฝนหยุดตกยัง,1 0
https://yellotalk.co/yell/67611193,มีใครแบบรู้ว่าถ้าตัวเองเลือกทำแบบนี้อ่ะจะเสียใจ แล้วก็ยังเลือกทำ แล้วสุดท้ายตัวเองก็เสียใจจริงๆ มีใครเป็นแบบนี้ไหม หรือมีแค่เราวะ555,7 1
https://yellotalk.co/yell/67611194,ทาร์ตไข่อร่อยอ่ะ ถูกใจเด่กอ้น🙀,0 0
https://yellotalk.co/yell/67611195,กุรู้สึกว่าไม่น่าซื้อดอเลียมา แมร้งง เอาเงินกุคืนมา,6 0
https://yellotalk.co/yell/67611196,คอล20นาที จะหลับ,0 0
